"","Sample_id","NO3_mean","NH4_mean","TIN_mean","Institution_specimen_id","Spp_code","new_id","primary_collector","collector_lastname","collector_firstname","collector_full_string","collector_string","location_string","Country","State","County_fixed","County","Municipality","Locality","hand_georef_lat","hand_georef_lon","year","month","day","tissue_type","seed_scored","seed_eplus","Endo_status_liberal","Endo_status_conservative","Date_scored","scorer_id","score_number","surface_area_cm2","mean_infl_length","mean_inflplusawn_length","infl_count","scorer_factor","collector_factor","county_label","lon","lat","type","loctype","address","north","south","east","west","Herb_code","spp_code_1","specimen_code","tissue_code","HISTO_0","HISTO_11","HISTO_12","HISTO_21","HISTO_22","HISTO_23","HISTO_24","HISTO_31","HISTO_41","HISTO_42","HISTO_43","HISTO_52","HISTO_71","HISTO_81","HISTO_82","HISTO_90","HISTO_95","species_index","species","decade","DevelopedOpenSpace","DevelopedLowIntensity","MediumDeveloped","HighDeveloped","PastureHay","CultivatedCrops","TotalAg","TotalPixels","TotalDeveloped","OtherLC","PercentUrban","PercentAg","spec_PercentUrban","spec_PercentAg","year_bin","endo_status_text"
"1997","KANU_ELVI_163",14.1259546279907,23.2442626953125,37.3702163696289,"KANU00330720","ELVI","KANU00330720","Jeff Elliott","Elliott","Jeff","Jeff Elliott","J Elliott","Republic County, Kansas, United States","United States","Kansas","Republic County","Republic",NA,"T4S, R2W, sec 29",39.675258,-97.565279,1995,8,25,"seed",2,0,0,0,"1/4/24","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector414","County",-97.6982272,39.807989,"administrative_area_level_2","approximate","republic county, ks, usa",40.0022589,39.65336,-97.368492,-97.933418,"KANU","ELVI",163,NA,0,461,0,7401,4258,1785,554,8,6760,0,30,0,42277,287,144796,250,61,"3","E. virginicus",1990,7401,4258,1785,554,287,144796,145083,208928,13998,23.8584584162965,6.69991576045336,69.4416258232501,6.41560729054985,67.7707152703324,"post-1970","E-"
"1998","BRIT_AGHY_69",14.1259546279907,23.2442626953125,37.3702163696289,"GordonEMorley1261","AGHY","GordonEMorley1261","Gordon E. Morley","Morley","Gordon","Gordon Morley","G Morley","Republic County, Kansas, USA","USA","Kansas","Republic County","Republic",NA,"Common in grazed prairie pasture. Soil-- thin loam over clay and sandstone.",NA,NA,1961,6,21,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector340","County",-97.6982272,39.807989,"administrative_area_level_2","approximate","republic county, ks, usa",40.0022589,39.65336,-97.368492,-97.933418,"BRIT","AGHY",69,NA,0,461,0,7401,4258,1785,554,8,6760,0,30,0,42277,287,144796,250,61,"1","A. hyemalis",1960,7401,4258,1785,554,287,144796,145083,208928,13998,23.8584584162965,6.69991576045336,69.4416258232501,NA,NA,"pre-1970","E+"
"1999","BRIT_ELVI_157",14.1259546279907,23.2442626953125,37.3702163696289,"GordonEMorley713-x3","ELVI","GordonEMorley713-x3","Gordon E. Morley","Morley","Gordon","Gordon Morley","G Morley","Republic County, Kansas, USA","USA","Kansas","Republic County","Republic",NA,"Salt marsh area, scattered but numerous",NA,NA,1960,7,26,"seed",4,4,1,1,"10/20/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector340","County",-97.6982272,39.807989,"administrative_area_level_2","approximate","republic county, ks, usa",40.0022589,39.65336,-97.368492,-97.933418,"BRIT","ELVI",157,NA,0,461,0,7401,4258,1785,554,8,6760,0,30,0,42277,287,144796,250,61,"3","E. virginicus",1960,7401,4258,1785,554,287,144796,145083,208928,13998,23.8584584162965,6.69991576045336,69.4416258232501,NA,NA,"pre-1970","E+"
"2000","KANU_AGHY_37",14.1259546279907,23.2442626953125,37.3702163696289,"KANU0011132","AGHY","KANU0011132","G.E. Morley","Morley","G.E.","G.E. Morley","G Morley","Republic County, Kansas, United States","United States","Kansas","Republic County","Republic",NA,"T4S, R2W, sec 22, NW 1/4",NA,NA,1961,6,21,"seed",5,4,1,1,"8/4/22","EmilyChong",1,NA,NA,NA,NA,"Scorer11","Collector340","County",-97.6982272,39.807989,"administrative_area_level_2","approximate","republic county, ks, usa",40.0022589,39.65336,-97.368492,-97.933418,"KANU","AGHY",37,NA,0,461,0,7401,4258,1785,554,8,6760,0,30,0,42277,287,144796,250,61,"1","A. hyemalis",1960,7401,4258,1785,554,287,144796,145083,208928,13998,23.8584584162965,6.69991576045336,69.4416258232501,NA,NA,"pre-1970","E+"
"2001","KANU_ELVI_162",14.1259546279907,23.2442626953125,37.3702163696289,"KANU00330712","ELVI","KANU00330712","Jeff Elliott","Elliott","Jeff","Jeff Elliott","J Elliott","Republic County, Kansas, United States","United States","Kansas","Republic County","Republic",NA,"Talmo, 1 mi S, 1 mi E",39.677286,-97.539861,1995,7,1,"seed",5,0,0,0,"1/4/24","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector414","County",-97.6982272,39.807989,"administrative_area_level_2","approximate","republic county, ks, usa",40.0022589,39.65336,-97.368492,-97.933418,"KANU","ELVI",162,NA,0,461,0,7401,4258,1785,554,8,6760,0,30,0,42277,287,144796,250,61,"3","E. virginicus",1990,7401,4258,1785,554,287,144796,145083,208928,13998,23.8584584162965,6.69991576045336,69.4416258232501,6.41560729054985,67.7707152703324,"post-1970","E-"
"2002","BRIT_ELVI_300",13.1286354064941,24.9970016479492,38.1256370544434,"BRIT262777","ELVI","BRIT262777","Steve Stephens","Stephens","Steve","Steve Stephens","S Stephens","Hutchinson County, South Dakota, United States","United States","South Dakota","Hutchinson County","Hutchinson",NA,"Olivet, 0.5 mi E",43.24083,-97.66506,1970,9,8,"seed",5,0,0,0,"10/20/2020","EllaSegal",1,200.609,4.1415,4.959,2,"Scorer10","Collector821","County",-97.6982272,43.3017202,"administrative_area_level_2","approximate","hutchinson county, sd, usa",43.4998991,43.168282,-97.3991909,-98.1147581,"BRIT","ELVI",300,NA,0,8476,0,6149,942,254,30,72,808,46,0,4,27062,29663,114412,105,10075,"3","E. virginicus",1970,6149,942,254,30,29663,114412,144075,198098,7375,23.5479409181314,3.72290482488465,72.7291542569839,NA,NA,"post-1970","E-"
"2003","KANU_ELVI_53",12.7763957977295,26.8135032653809,39.589900970459,"KANU00183743","ELVI","KANU00183743","Steve Stephens","Stephens","Steve","Steve Stephens","S Stephens","Miner County, South Dakota, United States","United States","South Dakota","Miner County","Miner",NA,"Roswell, 2.5 mi E",44.00721,-97.64522,1971,8,24,"seed",4,3,1,1,"8/29/2023","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector821","County",-97.6982272,44.0643951,"administrative_area_level_2","approximate","miner county, sd, usa",44.1954639,43.848526,-97.3694581,-97.8514119,"KANU","ELVI",53,NA,0,925,0,5754,1234,100,2,2,591,0,36,0,388,101639,78857,93,5998,"3","E. virginicus",1970,5754,1234,100,2,101639,78857,180496,195619,7090,4.10645182727649,3.62439231363007,92.2691558590934,NA,NA,"post-1970","E+"
"2004","KANU_ELVI_54",11.5598449707031,21.9811210632324,33.5409660339355,"KANU00183742","ELVI","KANU00183742","Steve Stephens","Stephens","Steve","Steve Stephens","S Stephens","Day County, South Dakota, United States","United States","South Dakota","Day County","Day",NA,"Eden, 6 mi E; Buffalo Lakes",45.616555,-97.295607,1971,8,26,"seed",5,0,0,0,"8/29/2023","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector821","County",-97.7023716,45.4167482,"administrative_area_level_2","approximate","day county, sd, usa",45.5884829,45.151162,-97.225931,-97.981792,"KANU","ELVI",54,NA,0,35492,0,5375,539,67,2,17,1036,29,134,8,72297,308,72176,69,3616,"3","E. virginicus",1970,5375,539,67,2,308,72176,72484,191165,5983,58.9532602725394,3.1297570161902,37.9169827112704,NA,NA,"post-1970","E-"
"2005","KANU_ELVI_50",11.5598449707031,21.9811210632324,33.5409660339355,"KANU00183738","ELVI","KANU00183738","Steve Stephens","Stephens","Steve","Steve Stephens","S Stephens","Day County, South Dakota, United States","United States","South Dakota","Day County","Day",NA,"Waubay, 7 mi N, 1 mi E; S side of Enemy Swim Lake",45.428151,-97.264188,1969,9,7,"seed",5,0,0,0,"8/29/2023","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector821","County",-97.7023716,45.4167482,"administrative_area_level_2","approximate","day county, sd, usa",45.5884829,45.151162,-97.225931,-97.981792,"KANU","ELVI",50,NA,0,35492,0,5375,539,67,2,17,1036,29,134,8,72297,308,72176,69,3616,"3","E. virginicus",1960,5375,539,67,2,308,72176,72484,191165,5983,58.9532602725394,3.1297570161902,37.9169827112704,NA,NA,"pre-1970","E-"
"2006","MO_AGHY_126",13.7427358627319,23.1725578308105,36.9152946472168,"GGHedgcock_2871627","AGHY","GHedgcock_2871627","G. G. Hedgcock","Hedgcock","G.","G. Hedgcock","G Hedgcock","Elk Creek, Nuckolls County, Nebraska, USA","USA","Nebraska","Nuckolls County","Nuckolls","Elk Creek",NA,NA,NA,1899,6,21,"seed",4,0,0,0,"4/27/2023","DavidWoods",1,NA,NA,NA,NA,"Scorer8","Collector328","County",-97.8629829,40.1439151,"route","geometric_center","elk st, ruskin, ne 68974, usa",40.1452632302915,40.1425652697085,-97.8615431697085,-97.8642411302915,"MO","AGHY",126,NA,0,930,0,7233,1128,212,33,13,3108,0,12,0,33138,214,161688,138,73,"1","A. hyemalis",1890,7233,1128,212,33,214,161688,161902,207920,8606,17.993459022701,4.13909195844556,77.8674490188534,NA,NA,"pre-1970","E-"
"2007","AM_AGHY_32",10.6743392944336,15.4068326950073,26.0811729431152,"TAES71978","AGHY","TAES71978","Joe C. Johnson","Johnson","Joe","Joe Johnson","J Johnson","Karnes County, Texas, United States","United States","Texas","Karnes County","Karnes",NA,NA,NA,NA,1953,3,21,"seed",2,0,0,0,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector434","County",-97.87216,28.9089085,"administrative_area_level_2","approximate","karnes county, tx, usa",29.2217479,28.668027,-97.574639,-98.190991,"AM","AGHY",32,NA,0,1126,0,5563,5732,2540,520,191,3879,958,2894,65441,235,115147,30268,2580,453,"1","A. hyemalis",1950,5563,5732,2540,520,115147,30268,145415,237527,14355,32.7360678996493,6.04352347312095,61.2204086272298,NA,NA,"pre-1970","E-"
"2008","AM_ELVI_117",10.6743392944336,15.4068326950073,26.0811729431152,"TAES272730","ELVI","TAES272730","Brandon Steinberg","Steinberg","Brandon","Brandon Steinberg","B Steinberg","Karnes County, Texas, United States","United States","Texas","Karnes County","Karnes",NA,"Ranch W of County Road 123, from Kenedy 1 mi E of 72, 4 mi S on FM 239, 1.5 mi N on County Road 127, 1.25 mi N on County Road 134.",NA,NA,2010,6,8,"seed",5,2,0,1,"02/28/2020","BellaGutierrez",1,NA,NA,NA,NA,"Scorer3","Collector95","County",-97.87216,28.9089085,"administrative_area_level_2","approximate","karnes county, tx, usa",29.2217479,28.668027,-97.574639,-98.190991,"AM","ELVI",117,NA,0,1126,0,5563,5732,2540,520,191,3879,958,2894,65441,235,115147,30268,2580,453,"3","E. virginicus",2010,5563,5732,2540,520,115147,30268,145415,237527,14355,32.7360678996493,6.04352347312095,61.2204086272298,7.2981176876734,60.5737453005343,"post-1970","E-"
"2009","LL_ELVI_107",12.5064134597778,16.7349472045898,29.2413597106934,"00478367","ELVI","00478367","Sally S. Amaye","Amaye","Sally","Sally Amaye","S Amaye","Guadalupe County, Texas, United States","United States","Texas","Guadalupe County","Guadalupe",NA,"Intersection of Gin Road and Cibolo Creek. West of Seguin.",29.48427,-98.16768,2013,6,14,"seed",5,5,1,1,"7/15/21","ArinzeAppio-Riley",1,NA,NA,NA,NA,"Scorer1","Collector781","County",-97.87216,29.6477307,"administrative_area_level_2","approximate","guadalupe county, tx, usa",29.8582081,29.36533,-97.630985,-98.3120579,"LL","ELVI",107,NA,0,1352,0,11116,2068,553,53,147,31975,2301,5240,73140,13340,72541,18770,3192,52,"3","E. virginicus",2010,11116,2068,553,53,72541,18770,91311,235840,13790,55.4354647218453,5.84718453188602,38.7173507462687,8.54053595658073,38.4803256445047,"post-1970","E+"
"2010","LL_ELVI_107",12.5064134597778,16.7349472045898,29.2413597106934,"00478367","ELVI","00478367","Sally S. Amaye","Amaye","Sally","Sally Amaye","S Amaye","Guadalupe County, Texas, United States","United States","Texas","Guadalupe County","Guadalupe",NA,"Intersection of Gin Road and Cibolo Creek. West of Seguin.",29.48427,-98.16768,2013,6,14,"seed",5,5,1,1,"7/15/21","ArinzeAppio-Riley",1,NA,NA,NA,NA,"Scorer1","Collector781","County",-97.87216,29.6477307,"administrative_area_level_2","approximate","guadalupe county, tx, usa",29.8582081,29.36533,-97.630985,-98.3120579,"LL","ELVI",107,NA,0,1352,0,11116,2068,553,53,147,31975,2301,5240,73140,13340,72541,18770,3192,52,"3","E. virginicus",2010,11116,2068,553,53,72541,18770,91311,235840,13790,55.4354647218453,5.84718453188602,38.7173507462687,8.54053595658073,38.4803256445047,"post-1970","E+"
"2011","LL_ELVI_107",12.5064134597778,16.7349472045898,29.2413597106934,"00478367","ELVI","00478367","Sally S. Amaye","Amaye","Sally","Sally Amaye","S Amaye","Guadalupe County, Texas, United States","United States","Texas","Guadalupe County","Guadalupe",NA,"Intersection of Gin Road and Cibolo Creek. West of Seguin.",29.48427,-98.16768,2013,6,14,"seed",1,1,1,1,"11/8/2021","AvaJohnson",2,NA,NA,NA,NA,"Scorer2","Collector781","County",-97.87216,29.6477307,"administrative_area_level_2","approximate","guadalupe county, tx, usa",29.8582081,29.36533,-97.630985,-98.3120579,"LL","ELVI",107,NA,0,1352,0,11116,2068,553,53,147,31975,2301,5240,73140,13340,72541,18770,3192,52,"3","E. virginicus",2010,11116,2068,553,53,72541,18770,91311,235840,13790,55.4354647218453,5.84718453188602,38.7173507462687,8.54053595658073,38.4803256445047,"post-1970","E+"
"2012","LL_ELVI_107",12.5064134597778,16.7349472045898,29.2413597106934,"00478367","ELVI","00478367","Sally S. Amaye","Amaye","Sally","Sally Amaye","S Amaye","Guadalupe County, Texas, United States","United States","Texas","Guadalupe County","Guadalupe",NA,"Intersection of Gin Road and Cibolo Creek. West of Seguin.",29.48427,-98.16768,2013,6,14,"seed",1,1,1,1,"11/8/2021","AvaJohnson",2,NA,NA,NA,NA,"Scorer2","Collector781","County",-97.87216,29.6477307,"administrative_area_level_2","approximate","guadalupe county, tx, usa",29.8582081,29.36533,-97.630985,-98.3120579,"LL","ELVI",107,NA,0,1352,0,11116,2068,553,53,147,31975,2301,5240,73140,13340,72541,18770,3192,52,"3","E. virginicus",2010,11116,2068,553,53,72541,18770,91311,235840,13790,55.4354647218453,5.84718453188602,38.7173507462687,8.54053595658073,38.4803256445047,"post-1970","E+"
"2013","LL_ELVI_107",12.5064134597778,16.7349472045898,29.2413597106934,"00478367","ELVI","00478367","Sally S. Amaye","Amaye","Sally","Sally Amaye","S Amaye","Guadalupe County, Texas, United States","United States","Texas","Guadalupe County","Guadalupe",NA,"Intersection of Gin Road and Cibolo Creek. West of Seguin.",29.48427,-98.16768,2013,6,14,"seed",5,5,1,1,"7/15/21","ArinzeAppio-Riley",1,NA,NA,NA,NA,"Scorer1","Collector781","County",-97.87216,29.6477307,"administrative_area_level_2","approximate","guadalupe county, tx, usa",29.8582081,29.36533,-97.630985,-98.3120579,"LL","ELVI",107,NA,0,1352,0,11116,2068,553,53,147,31975,2301,5240,73140,13340,72541,18770,3192,52,"3","E. virginicus",2010,11116,2068,553,53,72541,18770,91311,235840,13790,55.4354647218453,5.84718453188602,38.7173507462687,8.54053595658073,38.4803256445047,"post-1970","E+"
"2014","LL_ELVI_107",12.5064134597778,16.7349472045898,29.2413597106934,"00478367","ELVI","00478367","Sally S. Amaye","Amaye","Sally","Sally Amaye","S Amaye","Guadalupe County, Texas, United States","United States","Texas","Guadalupe County","Guadalupe",NA,"Intersection of Gin Road and Cibolo Creek. West of Seguin.",29.48427,-98.16768,2013,6,14,"seed",5,5,1,1,"7/15/21","ArinzeAppio-Riley",1,NA,NA,NA,NA,"Scorer1","Collector781","County",-97.87216,29.6477307,"administrative_area_level_2","approximate","guadalupe county, tx, usa",29.8582081,29.36533,-97.630985,-98.3120579,"LL","ELVI",107,NA,0,1352,0,11116,2068,553,53,147,31975,2301,5240,73140,13340,72541,18770,3192,52,"3","E. virginicus",2010,11116,2068,553,53,72541,18770,91311,235840,13790,55.4354647218453,5.84718453188602,38.7173507462687,8.54053595658073,38.4803256445047,"post-1970","E+"
"2015","LL_ELVI_107",12.5064134597778,16.7349472045898,29.2413597106934,"00478367","ELVI","00478367","Sally S. Amaye","Amaye","Sally","Sally Amaye","S Amaye","Guadalupe County, Texas, United States","United States","Texas","Guadalupe County","Guadalupe",NA,"Intersection of Gin Road and Cibolo Creek. West of Seguin.",29.48427,-98.16768,2013,6,14,"seed",1,1,1,1,"11/8/2021","AvaJohnson",2,NA,NA,NA,NA,"Scorer2","Collector781","County",-97.87216,29.6477307,"administrative_area_level_2","approximate","guadalupe county, tx, usa",29.8582081,29.36533,-97.630985,-98.3120579,"LL","ELVI",107,NA,0,1352,0,11116,2068,553,53,147,31975,2301,5240,73140,13340,72541,18770,3192,52,"3","E. virginicus",2010,11116,2068,553,53,72541,18770,91311,235840,13790,55.4354647218453,5.84718453188602,38.7173507462687,8.54053595658073,38.4803256445047,"post-1970","E+"
"2016","LL_ELVI_107",12.5064134597778,16.7349472045898,29.2413597106934,"00478367","ELVI","00478367","Sally S. Amaye","Amaye","Sally","Sally Amaye","S Amaye","Guadalupe County, Texas, United States","United States","Texas","Guadalupe County","Guadalupe",NA,"Intersection of Gin Road and Cibolo Creek. West of Seguin.",29.48427,-98.16768,2013,6,14,"seed",1,1,1,1,"11/8/2021","AvaJohnson",2,NA,NA,NA,NA,"Scorer2","Collector781","County",-97.87216,29.6477307,"administrative_area_level_2","approximate","guadalupe county, tx, usa",29.8582081,29.36533,-97.630985,-98.3120579,"LL","ELVI",107,NA,0,1352,0,11116,2068,553,53,147,31975,2301,5240,73140,13340,72541,18770,3192,52,"3","E. virginicus",2010,11116,2068,553,53,72541,18770,91311,235840,13790,55.4354647218453,5.84718453188602,38.7173507462687,8.54053595658073,38.4803256445047,"post-1970","E+"
"2017","LL_AGHY_25",13.8139886856079,18.2231941223145,32.0371856689453,"LL00467827","AGHY","00467827","Rebecca Swadek","Swadek","Rebecca","Rebecca Swadek","R Swadek","Parker County, Texas, United States","United States","Texas","Parker County","Parker",NA,"Utley Prairie. About 7 mi N of Weatherford. W of FM 51 at approximately 5130 Weiland Road. 10.2 km N and 3.3 km E of the Parker County Courthouse in Weatherford.",32.85113,-97.76143,2010,5,1,"seed",5,0,0,0,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector764","County",-97.87216,32.7415519,"administrative_area_level_2","approximate","parker county, tx, usa",33.003332,32.555297,-97.544172,-98.0668359,"LL","AGHY",25,NA,0,437,0,14549,9105,4879,1870,252,24144,6237,451,10960,141830,12556,593,536,8,"1","A. hyemalis",2010,14549,9105,4879,1870,12556,593,13149,228407,30403,80.9322831611991,13.3108880200694,5.75682881873148,19.9796853861747,1.21712556970671,"post-1970","E-"
"2018","LL_AGHY_25",13.8139886856079,18.2231941223145,32.0371856689453,"LL00467827","AGHY","00467827","Rebecca Swadek","Swadek","Rebecca","Rebecca Swadek","R Swadek","Parker County, Texas, United States","United States","Texas","Parker County","Parker",NA,"Utley Prairie. About 7 mi N of Weatherford. W of FM 51 at approximately 5130 Weiland Road. 10.2 km N and 3.3 km E of the Parker County Courthouse in Weatherford.",32.85113,-97.76143,2010,5,1,"seed",5,0,0,0,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector764","County",-97.87216,32.7415519,"administrative_area_level_2","approximate","parker county, tx, usa",33.003332,32.555297,-97.544172,-98.0668359,"LL","AGHY",25,NA,0,437,0,14549,9105,4879,1870,252,24144,6237,451,10960,141830,12556,593,536,8,"1","A. hyemalis",2010,14549,9105,4879,1870,12556,593,13149,228407,30403,80.9322831611991,13.3108880200694,5.75682881873148,19.9796853861747,1.21712556970671,"post-1970","E-"
"2019","LL_AGHY_25",13.8139886856079,18.2231941223145,32.0371856689453,"LL00467827","AGHY","00467827","Rebecca Swadek","Swadek","Rebecca","Rebecca Swadek","R Swadek","Parker County, Texas, United States","United States","Texas","Parker County","Parker",NA,"Utley Prairie. About 7 mi N of Weatherford. W of FM 51 at approximately 5130 Weiland Road. 10.2 km N and 3.3 km E of the Parker County Courthouse in Weatherford.",32.85113,-97.76143,2010,5,1,"seed",5,0,0,0,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector764","County",-97.87216,32.7415519,"administrative_area_level_2","approximate","parker county, tx, usa",33.003332,32.555297,-97.544172,-98.0668359,"LL","AGHY",25,NA,0,437,0,14549,9105,4879,1870,252,24144,6237,451,10960,141830,12556,593,536,8,"1","A. hyemalis",2010,14549,9105,4879,1870,12556,593,13149,228407,30403,80.9322831611991,13.3108880200694,5.75682881873148,19.9796853861747,1.21712556970671,"post-1970","E-"
"2020","LL_AGHY_25",13.8139886856079,18.2231941223145,32.0371856689453,"LL00467827","AGHY","00467827","Rebecca Swadek","Swadek","Rebecca","Rebecca Swadek","R Swadek","Parker County, Texas, United States","United States","Texas","Parker County","Parker",NA,"Utley Prairie. About 7 mi N of Weatherford. W of FM 51 at approximately 5130 Weiland Road. 10.2 km N and 3.3 km E of the Parker County Courthouse in Weatherford.",32.85113,-97.76143,2010,5,1,"seed",5,0,0,0,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector764","County",-97.87216,32.7415519,"administrative_area_level_2","approximate","parker county, tx, usa",33.003332,32.555297,-97.544172,-98.0668359,"LL","AGHY",25,NA,0,437,0,14549,9105,4879,1870,252,24144,6237,451,10960,141830,12556,593,536,8,"1","A. hyemalis",2010,14549,9105,4879,1870,12556,593,13149,228407,30403,80.9322831611991,13.3108880200694,5.75682881873148,19.9796853861747,1.21712556970671,"post-1970","E-"
