"","Sample_id","Institution_specimen_id","Spp_code","new_id","primary_collector","collector_lastname","collector_firstname","collector_full_string","collector_string","location_string","Country","State","County_fixed","County","Municipality","Locality","hand_georef_lat","hand_georef_lon","year","month","day","tissue_type","seed_scored","seed_eplus","Endo_status_liberal","Endo_status_conservative","Date_scored","scorer_id","score_number","surface_area_cm2","mean_infl_length","mean_inflplusawn_length","infl_count","scorer_factor","collector_factor","county_label","lon","lat","type","loctype","address","north","south","east","west","Herb_code","spp_code_1","specimen_code","tissue_code","HISTO_11","HISTO_12","HISTO_21","HISTO_22","HISTO_23","HISTO_24","HISTO_31","HISTO_41","HISTO_42","HISTO_43","HISTO_52","HISTO_71","HISTO_81","HISTO_82","HISTO_90","HISTO_95","HISTO_NODATA","file_year"
"558","LL_AGHY_121","LL00473344","AGHY","00473344","Rehana Satani","Satani","Rehana","Rehana Satani","R Satani","Harris County, Texas, United States","United States","Texas","Harris County","Harris",NA,"Armand Bayou?s Nature Center, on and south of the intersection of Red Bluff Road and Bay Area Blvd., in the city of Pasadena. Across from the Visitor?s Center.",29.596,-95.07074,2013,4,10,"seed",5,1,1,0,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector755","County",-95.3102505,29.7751825,"administrative_area_level_2","approximate","harris county, tx, usa",30.1706059,29.497297,-94.9084921,-95.960733,"LL","AGHY",121,NA,2030,0,16196,66453,82126,58626,1,0,313,2102,0,1,1103,43,1572,4986,0,2013
"559","LL_AGHY_74","LL00464582","AGHY","00464582","David J. Rosen","Rosen","David","David Rosen","D Rosen","Galveston County, Texas, United States","United States","Texas","Galveston County","Galveston",NA,"Plants of Galveston Island State Park. Improved hiking trail through scrubby hummock that runs NS between Oak Bayou and Butterowe Bayou.",29.20327,-94.95985,2013,4,12,"seed",5,2,1,0,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector220","County",-94.8520636,29.3763499,"administrative_area_level_2","approximate","galveston county, tx, usa",29.598264,29.062739,-94.3673679,-95.233081,"LL","AGHY",74,NA,179479,0,1210,8629,10426,8048,5673,0,0,0,34,1034,653,2666,364,18253,0,2013
"560","LL_ELVI_107","00478367","ELVI","00478367","Sally S. Amaye","Amaye","Sally","Sally Amaye","S Amaye","Guadalupe County, Texas, United States","United States","Texas","Guadalupe County","Guadalupe",NA,"Intersection of Gin Road and Cibolo Creek. West of Seguin.",29.48427,-98.16768,2013,6,14,"seed",5,5,1,1,"7/15/21","ArinzeAppio-Riley",1,NA,NA,NA,NA,"Scorer1","Collector781","County",-97.87216,29.6477307,"administrative_area_level_2","approximate","guadalupe county, tx, usa",29.8582081,29.36533,-97.630985,-98.3120579,"LL","ELVI",107,NA,772,0,9465,9416,1178,83,12,28065,87,3381,88992,185,75612,15140,3445,7,0,2013
"561","LL_ELVI_107","00478367","ELVI","00478367","Sally S. Amaye","Amaye","Sally","Sally Amaye","S Amaye","Guadalupe County, Texas, United States","United States","Texas","Guadalupe County","Guadalupe",NA,"Intersection of Gin Road and Cibolo Creek. West of Seguin.",29.48427,-98.16768,2013,6,14,"seed",1,1,1,1,"11/8/2021","AvaJohnson",2,NA,NA,NA,NA,"Scorer2","Collector781","County",-97.87216,29.6477307,"administrative_area_level_2","approximate","guadalupe county, tx, usa",29.8582081,29.36533,-97.630985,-98.3120579,"LL","ELVI",107,NA,772,0,9465,9416,1178,83,12,28065,87,3381,88992,185,75612,15140,3445,7,0,2013
"562","MO_AGHY_169","ESkornia179",NA,"Skornia179","Erin Skornia","Skornia","Erin","Erin Skornia","E Skornia","Moniteau Creek Conservation Area, Howard County, Missouri, USA","USA","Missouri","Howard County","Howard","Moniteau Creek Conservation Area","Open field leading down to wetland. Many sedges and rushes. Purple inflorescence.",39.0858,-92.5806,2013,6,7,"seed",5,0,0,0,"5/24/2023","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector268","County",-92.5854458,39.0958849,"establishment","geometric_center","moniteau creek conservation area, fayette, mo 65248, usa",39.1071092,39.0853631,-92.5656007,-92.603133,"MO","AGHY",169,NA,1099,0,6547,1986,81,0,7,51501,487,981,0,178,108862,34441,4533,350,0,2013
"563","OKL_AGHY_5","OKL257864;;AB-10840",NA,"OKL257864","A. Buthod","Buthod","A.","A. Buthod","A Buthod","McIntosh County, Oklahoma, United States","United States","Oklahoma","McIntosh County","McIntosh",NA,"Lake Eufaula State Park; At Lake Eufaula State Park on raod 4170",35.3946,-95.5899,2013,5,27,"seed",9,9,1,1,"3/30/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector11","County",-95.6457951,35.3466151,"administrative_area_level_2","approximate","mcintosh county, ok, usa",35.5518069,35.142501,-95.344761,-95.983205,"OKL","AGHY",5,NA,64482,0,7456,4704,1927,242,499,63310,126,92,18,14185,62485,94,654,1346,0,2013
"564","OKL_ELVI_13","OKL270448;;DF-427",NA,"OKL270448","A. Buthod","Buthod","A.","A. Buthod","A Buthod","Deep Fork National Wildlife Refuge, Okmulgee County, Oklahoma, United States","United States","Oklahoma","Okmulgee County","Okmulgee","Deep Fork National Wildlife Refuge","Deep Fork National Wildlife Refuge; Unit N of Smith Road and W of N road 210, Deep Fork NWR",35.6755,-96.0065,2013,7,2,"seed",5,4,1,1,"6/30/2022","MalloryTucker",1,NA,NA,NA,NA,"Scorer20","Collector11","County",-95.950875,35.541011,"establishment","rooftop","deep fork national wildlife refuge, 21680 us-75, okmulgee, ok 74447, usa",35.5423682302915,35.5396702697085,-95.9496089197085,-95.9523068802915,"OKL","ELVI",13,NA,2113,0,8831,7034,2004,459,340,109333,11,47,10,23166,59580,1927,4374,1863,0,2013
"565","OKL_ELVI_2","OKL270052;;BM-378",NA,"OKL270052","Amy Buthod","Buthod","Amy","Amy Buthod","A Buthod","Cimarron County, Oklahoma, United States","United States","Oklahoma","Cimarron County","Cimarron",NA,NA,36.93633,-102.55646,2013,7,8,"seed",4,4,1,1,"6/27/2022","MalloryTucker",1,NA,NA,NA,NA,"Scorer20","Collector11","County",-102.6216211,36.7936335,"administrative_area_level_2","approximate","cimarron county, ok, usa",37.000104,36.500238,-102.0280751,-103.002455,"OKL","ELVI",2,NA,0,0,4695,421,4,0,0,0,0,0,37400,119305,0,55587,3,243,0,2013
"566","BRIT_AGHY_191_a","BRIT290744","AGHY","BRIT290744","Kim Norton Taylor","Taylor","Kim","Kim Taylor","K Taylor","Llano County, Texas, United States","United States","Texas","Llano County","Llano",NA,"Enchanted Rock State Natural Area. FM 965 ca 16.8 mi N or Main St, Fredericksburg. 30.50267 N, -98.81498 W, ? 10 m, WGS 1984.",30.50267,-98.81498,2014,4,30,"seed",6,0,0,0,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector518","County",-98.7481167,30.692528,"administrative_area_level_2","approximate","llano county, tx, usa",30.9221209,30.4860961,-98.351041,-98.9646121,"BRIT","AGHY",191,"a",1084,0,6868,1184,136,77,794,27,7581,0,209191,6217,246,0,6,2,0,2014
"567","KANU_ELVI_29","KANU00393396","ELVI","KANU00393396","Craig C Freeman","Freeman","Craig","Craig Freeman","C Freeman","Lyon County, Kansas, United States","United States","Kansas","Lyon County","Lyon",NA,"Reading, 1.0 km W along KS 170; Reading Cemetery, S side of highway",38.51981,-95.95958,2014,7,4,"seed",5,0,0,0,"8/23/2023","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector127","County",-96.1526985,38.4078037,"administrative_area_level_2","approximate","lyon county, ks, usa",38.739265,38.170939,-95.945661,-96.357277,"KANU","ELVI",29,NA,2327,0,8864,18489,10789,3709,126,10167,89,12,3,35040,27315,89142,6577,406,0,2014
"568","LL_AGHY_26_a","LL00473252","AGHY","00473252","William R. Carr","Carr","William","William Carr","W Carr","Burnet County, Texas, United States","United States","Texas","Burnet County","Burnet",NA,"Primeaux Tract, ca. 1.6 airmiles N to NNE of jct. of Co. Rd. 410 (Eagle Bluff Road) and Co. Rd. 411 (McInnis Lane) north of Spicewood.",30.51458,-98.15439,2014,5,1,"seed",6,0,0,0,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector885","County",-98.2212979,30.7270349,"administrative_area_level_2","approximate","burnet county, tx, usa",31.035009,30.4261641,-97.8281001,-98.459373,"LL","AGHY",26,"a",386,0,9010,10575,3441,790,2667,103,66599,0,128840,9472,1064,229,160,0,0,2014
"569","LL_ELVI_137","00478842","ELVI","00478842","Laura L. Hansen","Hansen","Laura","Laura Hansen","L Hansen","McCulloch County, Texas, United States","United States","Texas","McCulloch County","McCulloch",NA,"Northeast of Brady, along Highway 377, 19.4 miles north of junction with Highway 87, at Heart of Texas Roadside Park.",31.37793,-99.17247,2014,6,16,"seed",8,0,0,0,"7/19/21","ArinzeAppio-Riley",1,NA,NA,NA,NA,"Scorer1","Collector536","County",-99.2785583,31.2016122,"administrative_area_level_2","approximate","mcculloch county, tx, usa",31.49372,30.940553,-99.090603,-99.60371,"LL","ELVI",137,NA,105,0,7398,4192,437,81,2,24,1978,0,206610,3,112,11151,91,13,0,2014
"570","LSU_AGHY_10","LSU00139117","AGHY","LSU00139117","Christopher Reid","Reid","Christopher","Christopher Reid","C Reid","Calcasieu Parish, Louisiana, United States","United States","Louisiana","Calcasieu Parish","Calcasieu",NA,"West of Fruge Road and South of Lionel Deroun Road, east of LA 27, about 4 air miles south southeast of Holmwood.",30.07132,-93.05827,2014,5,5,"seed",6,4,1,1,"2/20/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector155","Parish",-93.3388917,30.2089286,"administrative_area_level_2","approximate","calcasieu parish, la, usa",30.4905229,30.0380409,-92.8872221,-93.7658509,"LSU","AGHY",10,NA,22013,0,30478,45411,22971,11966,458,1,8221,5236,205,351,36386,217,36532,14100,0,2014
"571","LSU_AGHY_29","LSU00180509","AGHY","LSU00180509","Christopher Reid","Reid","Christopher","Christopher Reid","C Reid","Calcasieu Parish, Louisiana, United States","United States","Louisiana","Calcasieu Parish","Calcasieu",NA,NA,30.07132,-93.05827,2014,5,5,"seed",7,5,1,1,"3/1/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector155","Parish",-93.3388917,30.2089286,"administrative_area_level_2","approximate","calcasieu parish, la, usa",30.4905229,30.0380409,-92.8872221,-93.7658509,"LSU","AGHY",29,NA,22013,0,30478,45411,22971,11966,458,1,8221,5236,205,351,36386,217,36532,14100,0,2014
"572","LSU_AGHY_4","LSU00139034","AGHY","LSU00139034","Christopher Reid","Reid","Christopher","Christopher Reid","C Reid","Bienville Parish, Louisiana, United States","United States","Louisiana","Bienville Parish","Bienville",NA,"Bienville Barrens, southwest corner of Bienville Parish, 4.8 air miles south of Roy.",32.156211,-93.174941,2014,5,8,"seed",1,1,1,1,"2/17/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector155","Parish",-93.0175712,32.4107403,"administrative_area_level_2","approximate","bienville parish, la, usa",32.5852651,32.147413,-92.773173,-93.428745,"LSU","AGHY",4,NA,324,0,8132,2252,1288,353,695,637,127650,988,29597,21527,4489,0,31262,43,0,2014
"573","MO_AGHY_168","AEBrant&AFODonnell7884","AGHY","EBrant&AFODonnell7884","A. E. Brant","Brant","A.","A. Brant","A Brant","Wayne County, Missouri, USA","USA","Missouri","Wayne County","Wayne",NA,"Cespitose in open canopy dry alluvium above stream with Agrostis perennans",NA,NA,2014,9,8,"seed",5,0,0,0,"5/24/2023","KarlSchrader",1,NA,NA,NA,NA,"Scorer17","Collector9","County",-90.5257823,37.0388739,"administrative_area_level_2","approximate","wayne county, mo, usa",37.317594,36.9214351,-90.110354,-90.779553,"MO","AGHY",168,NA,153,0,7693,1161,526,2,82,155735,3822,24520,173,537,20072,2050,385,44,0,2014
"574","MO_AGPE_113","AlanEBrant&AnnFO'Donnell7886","AGPE","lanEBrant&AnnFO'Donnell7886","A.E. Brant","Brant","A.E.","A.E. Brant","A Brant","Puxico Quadrangle, Wayne County, Missouri, USA","USA","Missouri","Wayne County","Wayne","Puxico Quadrangle","T27N, R8E, NE, SE, Sec. 17. Mingo National Wildlife Refuge, along Stanley Creek. Cespitose, dry open canopy above stream",36.9833333,-90.21,2014,9,8,"seed",5,3,1,1,"11/27/2023","SH/KS",1,NA,NA,NA,NA,"Scorer25","Collector9","County",-90.158434,36.9497746,"locality","approximate","puxico, mo 63960, usa",36.957365,36.943908,-90.145868,-90.16922,"MO","AGPE",113,NA,687,0,7714,2853,535,57,73,26279,0,574,0,11,45899,58604,58572,15345,0,2014
"575","MO_AGPE_114","GerritDavidse41969",NA,"erritDavidse41969","Gerrit Davidse","Davidse","Gerrit","Gerrit Davidse","G Davidse","Canaan Conservation Area, Gasconade County, Missouri, USA","USA","Missouri","Gasconade County","Gasconade","Canaan Conservation Area","northern part of area, 3.1 airline miles NE of Bland, along trail (gravel road). Trail through oak-hickory-juniper forest, rocky ground",NA,NA,2014,8,13,"seed",5,2,1,1,"11/27/2023","SH/KS",1,NA,NA,NA,NA,"Scorer25","Collector321","County",-91.6008211,38.3346678,"establishment","geometric_center","canaan conservation area, bland, mo 65014, usa",38.3482992,38.3180435,-91.5736004,-91.619713,"MO","AGPE",114,NA,1277,0,8780,2403,331,39,281,109804,3072,4856,55,863,73570,7693,211,30,0,2014
"576","OKL_AGHY_1","OKL273770;;DF-455",NA,"OKL273770","A. Buthod","Buthod","A.","A. Buthod","A Buthod","Okmulgee County, Oklahoma, United States","United States","Oklahoma","Okmulgee County","Okmulgee",NA,"Deep Fork National Wildlife Refuge; N of Lavender Street, S of Cedar Road and E of S Road 250, Deep Fork NWR",35.5291,-95.9199,2014,6,3,"seed",3,1,1,1,"3/30/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector11","County",-95.9832577,35.6795873,"administrative_area_level_2","approximate","okmulgee county, ok, usa",35.857197,35.3766559,-95.712953,-96.19277,"OKL","AGHY",1,NA,1650,0,11795,13502,5471,1500,109,106203,11,38,18,10671,66785,197,1976,801,0,2014
"577","BRIT_ELVI_61","BRIT418521","ELVI","BRIT418521","P. J. Barbour","Barbour","P.","P. Barbour","P Barbour","Tarrant County, Texas, United States","United States","Texas","Tarrant County","Tarrant",NA,"Arlington: Southwest Nature Preserve.",32.66558,-97.22306,2015,9,26,"seed",5,3,1,1,"09/13/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector651","County",-97.3516558,32.7732044,"administrative_area_level_2","approximate","tarrant county, tx, usa",32.994194,32.548666,-97.031007,-97.550582,"BRIT","ELVI",61,NA,3696,0,14832,65871,87629,38373,379,5291,193,46,1,9747,236,1676,248,109,0,2015
"578","KANU_AGHY_1","KANU00396465","AGHY","KANU00396465","Jacob Hadle","Hadle","Jacob","Jacob Hadle","J Hadle","Elk County, Kansas, United States","United States","Kansas","Elk County","Elk",NA,"Youngmeyer Ranch; 9.0 mi S of Beaumont, 1.7 mi E of jct Wiedeman Road and Pioneer Road (216 Road), SW pasture",37.53065,-96.49619,2015,6,7,"seed",5,1,1,0,"7/22/22","EmilyChong",1,NA,NA,NA,NA,"Scorer11","Collector424","County",-96.1526985,37.3936365,"administrative_area_level_2","approximate","elk county, ks, usa",37.607261,37.299232,-95.9610019,-96.5263269,"KANU","AGHY",1,NA,1220,0,6058,2119,151,7,34,41435,754,778,0,122137,20290,18381,2552,40,0,2015
"579","KANU_ELVI_72","KANU00428277","ELVI","KANU00428277","Jacob H","H","Jacob","Jacob H","J H","Beaumont, Elk County, Kansas, USA","USA","Kansas","Elk County","Elk","Beaumont","Youngmeyer Ranch; S of Beaumont, 2.0 mi E of jct Ferrell Road and 180th Street, NE pasture",37.54969,-96.49069,2015,7,6,"seed",2,1,1,0,"9/26/2023","FaithHill",1,NA,NA,NA,NA,"Scorer13","Collector423","County",-96.1526985,37.3936365,"administrative_area_level_2","approximate","elk county, ks, usa",37.607261,37.299232,-95.9610019,-96.5263269,"KANU","ELVI",72,NA,1220,0,6058,2119,151,7,34,41435,754,778,0,122137,20290,18381,2552,40,0,2015
"580","LL_AGHY_83_a","LL00476824","AGHY","00476824","William R. Carr","Carr","William","William Carr","W Carr","Caldwell County, Texas, United States","United States","Texas","Caldwell County","Caldwell",NA,"Ca. 0.35 airmiles WSW of main house on Hogan Ranch, ca. 4.4-4.5 airmiles WSW of jct. St. Rt. 713 and St. Rt. 304 at Delhi.",29.80522,-97.46333,2015,4,3,"seed",5,0,1,0,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector885","County",-97.654811,29.7986218,"administrative_area_level_2","approximate","caldwell county, tx, usa",30.0715639,29.6307179,-97.315823,-97.899291,"LL","AGHY",83,"a",514,0,9618,7209,2060,340,101,30642,60,3641,61202,91,98406,10245,11323,46,0,2015
"581","LSU_AGHY_28","LSU00180222","AGHY","LSU00180222","Christopher Reid","Reid","Christopher","Christopher Reid","C Reid","Calcasieu Parish, Louisiana, United States","United States","Louisiana","Calcasieu Parish","Calcasieu",NA,NA,30.117757,-93.599974,2015,4,30,"seed",8,6,1,1,"3/1/2022","EmmaScales",1,NA,NA,NA,NA,"Scorer12","Collector155","Parish",-93.3388917,30.2089286,"administrative_area_level_2","approximate","calcasieu parish, la, usa",30.4905229,30.0380409,-92.8872221,-93.7658509,"LSU","AGHY",28,NA,21734,0,30114,46915,25849,12277,1057,2,7675,4929,205,372,34189,223,34916,14089,0,2015
"582","MO_AGHY_185","AEBrant&AFODonnell8077","AGHY","EBrant&AFODonnell8077","A. E. Brant","Brant","A.","A. Brant","A Brant","Graves Mountain Conservation Area, Wayne County, Missouri, USA","USA","Missouri","Wayne County","Wayne","Graves Mountain Conservation Area","Low ground along State Hwy. N, opening along access road.",NA,NA,2015,10,1,"seed",5,5,1,1,"5/25/2023","Chris Oxley",1,NA,NA,NA,NA,"Scorer5","Collector9","County",-90.5565138,37.2771809,"establishment","geometric_center","graves mountain conservation area, des arc, mo 63636, usa",37.3163128,37.2112036,-90.4807428,-90.624219,"MO","AGHY",185,NA,1052,0,6143,541,37,5,352,150573,3152,14562,162,765,36229,8,2248,474,0,2015
"583","BRIT_AGPE_64","BRIT442896","AGPE","BRIT442896",NA,NA,NA,"NA NA",NA,"Montgomery County, Arkansas, USA","USA","Arkansas","Montgomery County","Montgomery",NA,NA,NA,NA,2016,NA,NA,"seed",5,5,1,1,"10/29/2020","LaniDufresne",1,NA,NA,NA,NA,"Scorer19",NA,"County",-93.6623239,34.5424074,"administrative_area_level_2","approximate","montgomery county, ar, usa",34.7466051,34.339467,-93.3939459,-93.9354349,"BRIT","AGPE",64,NA,580,0,7701,3670,909,172,287,52559,70478,66564,1574,746,18467,0,45,17,0,2016
"584","LL_AGHY_82","LL00496184","AGHY","00496184","William R. Carr","Carr","William","William Carr","W Carr","Bastrop County, Texas, United States","United States","Texas","Bastrop County","Bastrop",NA,"N side of an E-W stretch of Park Road 1-C, ca. 0.5-0.6 airmiles E of jct. Ann Powell Road (Co. Rd. 174), Buescher State Park.",30.05403,-97.16664,2016,4,14,"seed",5,0,0,0,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector885","County",-97.3516558,30.0458708,"administrative_area_level_2","approximate","bastrop county, tx, usa",30.4196421,29.786541,-97.024461,-97.64937,"LL","AGHY",82,NA,2058,0,13285,9908,3911,1060,14,22912,15521,16472,18794,498,116800,1162,12409,124,0,2016
"585","LL_ELVI_101","00499747","ELVI","00499747","William R. Carr","Carr","William","William Carr","W Carr","Bastrop County, Texas, United States","United States","Texas","Bastrop County","Bastrop",NA,"W side of paved road on W side Buescher Lake, ca. 0.6 airmiles N of jct. St. Rt. 71 and F.M. 153, SW edge of Buescher State Park.",30.04236,-97.15903,2016,6,16,"seed",4,0,0,0,"7/15/21","ArinzeAppio-Riley",1,NA,NA,NA,NA,"Scorer1","Collector885","County",-97.3516558,30.0458708,"administrative_area_level_2","approximate","bastrop county, tx, usa",30.4196421,29.786541,-97.024461,-97.64937,"LL","ELVI",101,NA,2058,0,13285,9908,3911,1060,14,22912,15521,16472,18794,498,116800,1162,12409,124,0,2016
"586","LL_ELVI_48","00496525","ELVI","00496525","William R. Carr","Carr","William","William Carr","W Carr","Goliad County, Texas, United States","United States","Texas","Goliad County","Goliad",NA,"E edge of parking area for Vaquero Campground, W side of San Antonio River ca. 0.25 airmiles NW of US Rt. 183 bridge, SW part of Goliad State Park.",28.65208,-97.38781,2016,5,6,"seed",6,1,1,1,"7/7/21","ArinzeAppio-Riley",1,NA,NA,NA,NA,"Scorer1","Collector885","County",-97.3516558,28.5673709,"administrative_area_level_2","approximate","goliad county, tx, usa",28.925316,28.388684,-97.153588,-97.7785301,"LL","ELVI",48,NA,620,0,1637,2079,25,0,62,839,854,7497,50505,147,168163,0,1976,3888,0,2016
"587","LL_ELVI_48","00496525","ELVI","00496525","William R. Carr","Carr","William","William Carr","W Carr","Goliad County, Texas, United States","United States","Texas","Goliad County","Goliad",NA,"E edge of parking area for Vaquero Campground, W side of San Antonio River ca. 0.25 airmiles NW of US Rt. 183 bridge, SW part of Goliad State Park.",28.65208,-97.38781,2016,5,6,"seed",4,1,1,1,"11/8/2021","AvaJohnson",2,NA,NA,NA,NA,"Scorer2","Collector885","County",-97.3516558,28.5673709,"administrative_area_level_2","approximate","goliad county, tx, usa",28.925316,28.388684,-97.153588,-97.7785301,"LL","ELVI",48,NA,620,0,1637,2079,25,0,62,839,854,7497,50505,147,168163,0,1976,3888,0,2016
