"","lon","lat","Sample_id","Institution_specimen_id","Spp_code","new_id","primary_collector","collector_lastname","collector_firstname","collector_full_string","collector_string","location_string","Country","State","County_fixed","County","Municipality","Locality","hand_georef_lat","hand_georef_lon","year","month","day","tissue_type","seed_scored","seed_eplus","Endo_status_liberal","Endo_status_conservative","Date_scored","scorer_id","score_number","surface_area_cm2","mean_infl_length","mean_inflplusawn_length","infl_count","scorer_factor","collector_factor","county_label","type","loctype","address","north","south","east","west","Herb_code","spp_code","specimen_code","tissue_code","NO3_mean","NH4_mean","TIN_mean"
"1796",-97.6114217,37.2236052,"KANU_AGHY_56","KANU0011090","AGHY","KANU0011090","Dick W Birkholz","Birkholz","Dick","Dick Birkholz","D Birkholz","Sumner County, Kansas, United States","United States","Kansas","Sumner County","Sumner",NA,"T32S, R4W, sec 7, NW 1/4",37.281283,-97.798162,1967,6,9,"seed",5,0,0,0,"10/1/22","PatriciaBilderback",1,NA,NA,NA,NA,"Scorer22","Collector179"," County","administrative_area_level_2","approximate","sumner county, ks, usa",37.4772761,36.9985461,-97.1477139,-97.8075998,"KANU","AGHY",56,NA,16.464994430542,24.7968425750732,41.2618370056152
"1797",-97.654811,29.7986218,"LL_AGHY_84","LL00322020","AGHY","00322020","James B. McBryde","McBryde","James","James McBryde","J McBryde","Caldwell County, Texas, United States","United States","Texas","Caldwell County","Caldwell",NA,"Caldwell Co.",NA,NA,1931,1,1,"stem",NA,NA,1,1,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector446"," County","administrative_area_level_2","approximate","caldwell county, tx, usa",30.0715639,29.6307179,-97.315823,-97.899291,"LL","AGHY",84,NA,12.9416770935059,17.1455268859863,30.0872039794922
"1798",-97.654811,29.7986218,"LL_AGHY_86","LL00312194","AGHY","00312194","Marshall C. Johnston","Johnston","Marshall","Marshall Johnston","M Johnston","Caldwell County, Texas, United States","United States","Texas","Caldwell County","Caldwell",NA,"8 miles east of Luling on Farm-Market 1386.",NA,NA,1961,1,1,"stem",NA,NA,0,0,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector597"," County","administrative_area_level_2","approximate","caldwell county, tx, usa",30.0715639,29.6307179,-97.315823,-97.899291,"LL","AGHY",86,NA,12.9416770935059,17.1455268859863,30.0872039794922
"1799",-97.654811,29.7986218,"LL_AGHY_83_a","LL00476824","AGHY","00476824","William R. Carr","Carr","William","William Carr","W Carr","Caldwell County, Texas, United States","United States","Texas","Caldwell County","Caldwell",NA,"Ca. 0.35 airmiles WSW of main house on Hogan Ranch, ca. 4.4-4.5 airmiles WSW of jct. St. Rt. 713 and St. Rt. 304 at Delhi.",29.80522,-97.46333,2015,4,3,"seed",5,0,1,0,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector885"," County","administrative_area_level_2","approximate","caldwell county, tx, usa",30.0715639,29.6307179,-97.315823,-97.899291,"LL","AGHY",83,"a",12.9416770935059,17.1455268859863,30.0872039794922
"1800",-97.6697675,38.0239001,"BRIT_AGHY_68","RLMcGregor14532","AGHY","RLMcGregor14532","R. L. McGregor","McGregor","R.","R. McGregor","R McGregor","Burrton, Harvey County, Kansas, USA","USA","Kansas","Harvey County","Harvey","Burrton","3 miles north of Burrton. Sand dune area. Abundant",NA,NA,1959,6,25,"seed",5,5,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector726"," County","locality","approximate","burrton, ks 67020, usa",38.035977,38.0141519,-97.6648411,-97.67831,"BRIT","AGHY",68,NA,15.5228691101074,23.8281784057617,39.3510475158691
"1801",-97.6982272,26.4948223,"LL_AGHY_55","LL00312190","AGHY","00312190","Benjamin Tharp","Tharp","Benjamin","Benjamin Tharp","B Tharp","Willacy County, Texas, United States","United States","Texas","Willacy County","Willacy",NA,"Redfish Bay.",NA,NA,1934,3,5,"seed",5,3,1,1,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector99"," County","administrative_area_level_2","approximate","willacy county, tx, usa",26.6117691,26.299269,-97.167255,-98.0041891,"LL","AGHY",55,NA,9.61099529266357,12.4243021011353,22.0352973937988
"1802",-97.6982272,26.8697147,"LL_AGHY_53","LL00312189","AGHY","00312189","Cyrus Lundell","Lundell","Cyrus","Cyrus Lundell","C Lundell","Kenedy County, Texas, United States","United States","Texas","Kenedy County","Kenedy",NA,"Kings Ranch, near Norias, in low area.",NA,NA,1942,3,15,"seed",5,0,0,0,"10/01/2019","LaniDufresne",1,133.438,NA,NA,NA,"Scorer19","Collector144"," County","administrative_area_level_2","approximate","kenedy county, tx, usa",27.2840009,26.597884,-97.2253739,-97.985892,"LL","AGHY",53,NA,9.79541683197021,12.7907361984253,22.5861530303955
"1803",-97.6982272,26.8697147,"BRIT_AGHY_184_a","BRIT408283","AGHY","BRIT408283","C. L. Lundell","Lundell","C.","C. Lundell","C Lundell","Kenedy County, Texas, United States","United States","Texas","Kenedy County","Kenedy",NA,"Kings Ranch, near Norias",NA,NA,1942,3,15,"seed",5,2,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector144"," County","administrative_area_level_2","approximate","kenedy county, tx, usa",27.2840009,26.597884,-97.2253739,-97.985892,"BRIT","AGHY",184,"a",9.79541683197021,12.7907361984253,22.5861530303955
"1804",-97.6982272,27.4308339,"LL_AGHY_50","LL00322013","AGHY","00322013","Cyrus Lundell","Lundell","Cyrus","Cyrus Lundell","C Lundell","Kleberg County, Texas, United States","United States","Texas","Kleberg County","Kleberg",NA,"Santa Gertrudis Ranch, Borregos Branch.",NA,NA,1949,4,25,"seed",5,2,1,1,"10/01/2019","LaniDufresne",1,50.739,NA,NA,NA,"Scorer19","Collector144"," County","administrative_area_level_2","approximate","kleberg county, tx, usa",27.635982,27.2092709,-97.1650969,-98.0598001,"LL","AGHY",50,NA,9.69975471496582,13.0243854522705,22.7241401672363
"1805",-97.6982272,27.4308339,"LL_AGHY_51","LL00312188","AGHY","00312188","William R. Carr","Carr","William","William Carr","W Carr","Kleberg County, Texas, United States","United States","Texas","Kleberg County","Kleberg",NA,"In heavily grazed upland pasture, 0-500 ft. W of N-S jeep trail, ca. 1.4-1.5 roadmiles S of bumpgate just W of Vinatero Well, Pinto Pasture, King Ranch Training Area (Texas National Guard). Ricardo Quadrangle.",27.44,-97.76333,1993,4,12,"seed",6,0,0,0,"10/01/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector885"," County","administrative_area_level_2","approximate","kleberg county, tx, usa",27.635982,27.2092709,-97.1650969,-98.0598001,"LL","AGHY",51,NA,9.69975471496582,13.0243854522705,22.7241401672363
"1806",-97.6982272,30.2097015,"LL_AGHY_33","LL00322014","AGHY","00322014","Annie A. [Sister Joseph Marie] Armer","Armer","Annie","Annie Armer","A Armer","Travis County, Texas, United States","United States","Texas","Travis County","Travis",NA,"Austin: Colorado River floodplain.",NA,NA,1929,4,9,"stem",NA,NA,0,0,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector5"," County","administrative_area_level_2","approximate","travis county, tx, usa",30.628249,30.023451,-97.369539,-98.172977,"LL","AGHY",33,NA,13.697585105896,18.1901512145996,31.8877372741699
"1807",-97.6982272,30.2097015,"LL_AGHY_31","LL00322016","AGHY","00322016","Benjamin Tharp","Tharp","Benjamin","Benjamin Tharp","B Tharp","Travis County, Texas, United States","United States","Texas","Travis County","Travis",NA,"Austin.",NA,NA,1938,5,20,"stem",NA,NA,1,1,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector99"," County","administrative_area_level_2","approximate","travis county, tx, usa",30.628249,30.023451,-97.369539,-98.172977,"LL","AGHY",31,NA,13.697585105896,18.1901512145996,31.8877372741699
"1808",-97.6982272,30.2097015,"LL_AGHY_28","LL00322018","AGHY","00322018","Benjamin Tharp","Tharp","Benjamin","Benjamin Tharp","B Tharp","Travis County, Texas, United States","United States","Texas","Travis County","Travis",NA,"Deep Eddy, Austin.",NA,NA,1936,4,26,"stem",NA,NA,0,0,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector99"," County","administrative_area_level_2","approximate","travis county, tx, usa",30.628249,30.023451,-97.369539,-98.172977,"LL","AGHY",28,NA,13.697585105896,18.1901512145996,31.8877372741699
"1809",-97.6982272,30.2097015,"LL_ELVI_3","00443031","ELVI","00443031","Christopher L. York","York","Christopher","Christopher York","C York","Travis County, Texas, United States","United States","Texas","Travis County","Travis",NA,"Along Colorado River banks, ca. 1 mi. below Tom Miller dam.",NA,NA,1947,7,5,"seed",4,3,1,0,"6/29/21","ArinzeAppio-Riley",1,NA,NA,NA,NA,"Scorer1","Collector171"," County","administrative_area_level_2","approximate","travis county, tx, usa",30.628249,30.023451,-97.369539,-98.172977,"LL","ELVI",3,NA,13.697585105896,18.1901512145996,31.8877372741699
"1810",-97.6982272,30.2097015,"LL_ELVI_12","00431482","ELVI","00431482","Michael Nee","Nee","Michael","Michael Nee","M Nee","Travis County, Texas, United States","United States","Texas","Travis County","Travis",NA,"West Lake Hills on west side of Austin. Along Bee Creek.",NA,NA,1974,5,30,"seed",3,0,0,0,"6/30/21","ArinzeAppio-Riley",1,NA,NA,NA,NA,"Scorer1","Collector605"," County","administrative_area_level_2","approximate","travis county, tx, usa",30.628249,30.023451,-97.369539,-98.172977,"LL","ELVI",12,NA,13.697585105896,18.1901512145996,31.8877372741699
"1811",-97.6982272,30.2097015,"LSU_ELVI_53","LSU00074822","ELVI","LSU00074822","Lowell E. Urbatsch","Urbatsch","Lowell","Lowell Urbatsch","L Urbatsch","Travis County, Texas, United States","United States","Texas","Travis County","Travis",NA,"Collected at the intersection of Fall Creek Rd. & TX 71. 0.1 mi. S of the Travis-Blanco county line NW of Austin.",NA,NA,1988,6,7,"seed",4,3,1,1,"11/13/21","AvaJohnson",1,NA,NA,NA,NA,"Scorer2","Collector569"," County","administrative_area_level_2","approximate","travis county, tx, usa",30.628249,30.023451,-97.369539,-98.172977,"LSU","ELVI",53,NA,13.697585105896,18.1901512145996,31.8877372741699
"1812",-97.6982272,30.2097015,"LL_ELVI_16","00443035","ELVI","00443035","Walter V. Brown","Brown","Walter","Walter Brown","W Brown","Travis County, Texas, United States","United States","Texas","Travis County","Travis",NA,"The University of Texas grass garden, Austin. Bank of Pedernalis River.",NA,NA,1949,5,10,"seed",2,0,0,0,"6/30/21","ArinzeAppio-Riley",1,NA,NA,NA,NA,"Scorer1","Collector882"," County","administrative_area_level_2","approximate","travis county, tx, usa",30.628249,30.023451,-97.369539,-98.172977,"LL","ELVI",16,NA,13.697585105896,18.1901512145996,31.8877372741699
"1813",-97.6982272,30.2097015,"LL_ELVI_2","00443033","ELVI","00443033","David W. Dunlap","Dunlap","David","David Dunlap","D Dunlap","Travis County, Texas, United States","United States","Texas","Travis County","Travis",NA,"Site 21 on the Shield Ranch. (See map in thesis).",NA,NA,1982,7,15,"seed",2,0,0,0,"11/8/2021","AvaJohnson",2,NA,NA,NA,NA,"Scorer2","Collector197"," County","administrative_area_level_2","approximate","travis county, tx, usa",30.628249,30.023451,-97.369539,-98.172977,"LL","ELVI",2,NA,13.697585105896,18.1901512145996,31.8877372741699
"1814",-97.6982272,30.2097015,"LL_ELVI_3","00443031","ELVI","00443031","Christopher L. York","York","Christopher","Christopher York","C York","Travis County, Texas, United States","United States","Texas","Travis County","Travis",NA,"Along Colorado River banks, ca. 1 mi. below Tom Miller dam.",NA,NA,1947,7,5,"seed",3,0,0,0,"11/8/2021","AvaJohnson",2,NA,NA,NA,NA,"Scorer2","Collector171"," County","administrative_area_level_2","approximate","travis county, tx, usa",30.628249,30.023451,-97.369539,-98.172977,"LL","ELVI",3,NA,13.697585105896,18.1901512145996,31.8877372741699
"1815",-97.6982272,30.2097015,"LL_AGHY_35","LL00322019","AGHY","00322019","Benjamin Tharp","Tharp","Benjamin","Benjamin Tharp","B Tharp","Travis County, Texas, United States","United States","Texas","Travis County","Travis",NA,"Colorado River, Austin.",NA,NA,1938,4,21,"stem",NA,NA,0,0,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector99"," County","administrative_area_level_2","approximate","travis county, tx, usa",30.628249,30.023451,-97.369539,-98.172977,"LL","AGHY",35,NA,13.697585105896,18.1901512145996,31.8877372741699
"1816",-97.6982272,30.2097015,"LL_AGHY_30","LL00431561","AGHY","00431561","Benjamin Tharp","Tharp","Benjamin","Benjamin Tharp","B Tharp","Travis County, Texas, United States","United States","Texas","Travis County","Travis",NA,"Austin. Deep Eddy.",NA,NA,1936,4,26,"stem",NA,NA,0,0,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector99"," County","administrative_area_level_2","approximate","travis county, tx, usa",30.628249,30.023451,-97.369539,-98.172977,"LL","AGHY",30,NA,13.697585105896,18.1901512145996,31.8877372741699
"1817",-97.6982272,30.2097015,"LL_ELVI_2","00443033","ELVI","00443033","David W. Dunlap","Dunlap","David","David Dunlap","D Dunlap","Travis County, Texas, United States","United States","Texas","Travis County","Travis",NA,"Site 21 on the Shield Ranch. (See map in thesis).",NA,NA,1982,7,15,"seed",3,0,0,0,"6/28/21","ArinzeAppio-Riley",1,NA,NA,NA,NA,"Scorer1","Collector197"," County","administrative_area_level_2","approximate","travis county, tx, usa",30.628249,30.023451,-97.369539,-98.172977,"LL","ELVI",2,NA,13.697585105896,18.1901512145996,31.8877372741699
"1818",-97.6982272,30.2097015,"LL_ELVI_9","00443029","ELVI","00443029","Benjamin Tharp","Tharp","Benjamin","Benjamin Tharp","B Tharp","Travis County, Texas, United States","United States","Texas","Travis County","Travis",NA,"Austin.",NA,NA,1939,5,19,"seed",4,3,1,1,"6/30/21","ArinzeAppio-Riley",1,NA,NA,NA,NA,"Scorer1","Collector99"," County","administrative_area_level_2","approximate","travis county, tx, usa",30.628249,30.023451,-97.369539,-98.172977,"LL","ELVI",9,NA,13.697585105896,18.1901512145996,31.8877372741699
"1819",-97.6982272,30.2097015,"LL_ELVI_9","00443029","ELVI","00443029","Benjamin Tharp","Tharp","Benjamin","Benjamin Tharp","B Tharp","Travis County, Texas, United States","United States","Texas","Travis County","Travis",NA,"Austin.",NA,NA,1939,5,19,"seed",3,3,1,1,"11/8/2021","AvaJohnson",2,NA,NA,NA,NA,"Scorer2","Collector99"," County","administrative_area_level_2","approximate","travis county, tx, usa",30.628249,30.023451,-97.369539,-98.172977,"LL","ELVI",9,NA,13.697585105896,18.1901512145996,31.8877372741699
"1820",-97.6982272,30.2097015,"LL_AGHY_29","LL00322017","AGHY","00322017","Benjamin Tharp","Tharp","Benjamin","Benjamin Tharp","B Tharp","Travis County, Texas, United States","United States","Texas","Travis County","Travis",NA,"Colorado River, Austin.",NA,NA,1936,4,30,"stem",NA,NA,0,0,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector99"," County","administrative_area_level_2","approximate","travis county, tx, usa",30.628249,30.023451,-97.369539,-98.172977,"LL","AGHY",29,NA,13.697585105896,18.1901512145996,31.8877372741699
"1821",-97.6982272,30.2097015,"BRIT_ELVI_68","BRIT414993","ELVI","BRIT414993","Geyata Ajilvsgi","Ajilvsgi","Geyata","Geyata Ajilvsgi","G Ajilvsgi","Travis County, Texas, United States","United States","Texas","Travis County","Travis",NA,"Waller Creek, city of Austin.",30.294938,-97.727622,1974,9,12,"seed",2,0,0,0,"09/13/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector316"," County","administrative_area_level_2","approximate","travis county, tx, usa",30.628249,30.023451,-97.369539,-98.172977,"BRIT","ELVI",68,NA,13.697585105896,18.1901512145996,31.8877372741699
"1822",-97.6982272,30.2097015,"OKL_ELVI_96","OKL49543;;CLYork47008","ELVI","OKL49543","C.L. York","York","C.L.","C.L. York","C York","Travis County, Texas, USA","USA","Texas","Travis County","Travis",NA,"along Colorado River banks under shade of trees below Tom Miller dam",NA,NA,1947,7,5,"seed",4,2,1,0,"09/12/2022","MalloryTucker",1,NA,NA,NA,NA,"Scorer20","Collector171"," County","administrative_area_level_2","approximate","travis county, tx, usa",30.628249,30.023451,-97.369539,-98.172977,"OKL","ELVI",96,NA,13.697585105896,18.1901512145996,31.8877372741699
"1823",-97.6982272,30.2097015,"LL_AGHY_32","LL00322015","AGHY","00322015","Annie A. [Sister Joseph Marie] Armer","Armer","Annie","Annie Armer","A Armer","Travis County, Texas, United States","United States","Texas","Travis County","Travis",NA,"Austin: Colorado River floodplain.",NA,NA,1929,4,23,"stem",NA,NA,0,0,NA,"JFWhite",1,NA,NA,NA,NA,"Scorer15","Collector5"," County","administrative_area_level_2","approximate","travis county, tx, usa",30.628249,30.023451,-97.369539,-98.172977,"LL","AGHY",32,NA,13.697585105896,18.1901512145996,31.8877372741699
"1824",-97.6982272,31.8507607,"AM_ELVI_75","TAES166747","ELVI","TAES166747","Denise Redder","Redder","Denise","Denise Redder","D Redder","Bosque County, Texas, United States","United States","Texas","Bosque County","Bosque",NA,NA,NA,NA,1982,7,5,"seed",3,0,0,0,"03/30/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector218"," County","administrative_area_level_2","approximate","bosque county, tx, usa",32.207403,31.5877619,-97.2767158,-98.0054619,"AM","ELVI",75,NA,14.3471231460571,18.9801216125488,33.3272438049316
"1825",-97.6982272,33.2895861,"AM_AGHY_50","TAES266504","AGHY","TAES266504","R. J. O'Kennon","O'Kennon","R.","R. O'Kennon","R O'Kennon","Wise County, Texas, United States","United States","Texas","Wise County","Wise",NA,"USA, Texas, Wise County. LBJ National Grasslands, Unit 14. Growing near pond.",NA,NA,2004,5,15,"seed",6,0,0,0,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector733"," County","administrative_area_level_2","approximate","wise county, tx, usa",33.4340569,32.990839,-97.383015,-97.9216421,"AM","AGHY",50,NA,13.9646511077881,18.1331691741943,32.0978202819824
"1826",-97.6982272,33.2895861,"BRIT_AGHY_213_a","BRIT13172","AGHY","BRIT13172","R. J. O'Kennon","O'Kennon","R.","R. O'Kennon","R O'Kennon","Wise County, Texas, United States","United States","Texas","Wise County","Wise",NA,"LBJ National Grasslands, Unit 71. Growing in deep loose sand. Research site: LBJ National Grasslands",33.301797,-97.615241,2005,5,29,"seed",4,4,1,1,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector733"," County","administrative_area_level_2","approximate","wise county, tx, usa",33.4340569,32.990839,-97.383015,-97.9216421,"BRIT","AGHY",213,"a",13.9646511077881,18.1331691741943,32.0978202819824
"1827",-97.6982272,33.2895861,"BRIT_ELVI_72","BRIT12814","ELVI","BRIT12814","R. J. O'Kennon","O'Kennon","R.","R. O'Kennon","R O'Kennon","Wise County, Texas, United States","United States","Texas","Wise County","Wise",NA,"Old Decatur Rd ca 0.3 mi S of Co Rd 2175.",33.2782,-97.6009,2003,6,16,"seed",1,1,1,1,"09/13/2020","EllaSegal",1,NA,NA,NA,NA,"Scorer10","Collector733"," County","administrative_area_level_2","approximate","wise county, tx, usa",33.4340569,32.990839,-97.383015,-97.9216421,"BRIT","ELVI",72,NA,13.9646511077881,18.1331691741943,32.0978202819824
"1828",-97.6982272,33.2895861,"BRIT_AGHY_212_a","BRIT13169","AGHY","BRIT13169","R. J. O'Kennon","O'Kennon","R.","R. O'Kennon","R O'Kennon","Wise County, Texas, United States","United States","Texas","Wise County","Wise",NA,"LBJ National Grasslands, Unit 14. Growing near pond. Research site: LBJ National Grasslands",33.4131,-97.6572,2004,5,15,"seed",5,0,0,0,"12/12/2019","LaniDufresne",1,NA,NA,NA,NA,"Scorer19","Collector733"," County","administrative_area_level_2","approximate","wise county, tx, usa",33.4340569,32.990839,-97.383015,-97.9216421,"BRIT","AGHY",212,"a",13.9646511077881,18.1331691741943,32.0978202819824
